"SOM","DistinguishedName","BlockInheritance","LinkEnabled","Enforced","Precedence","DisplayName","GPOStatus","WMIFilter","GUID","PolicyDN"
"______________________________QA","OU=QA,OU=GB,OU=XD7x,OU=Prod,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","True","True","False","17","Citrix Service Desk Desktop Icon","UserSettingsDisabled",,"{7b0fca26-e347-470d-83b8-36e4bc856338}","cn={7B0FCA26-E347-470D-83B8-36E4BC856338},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"___________________________________HC1","OU=HC1,OU=QA,OU=GB,OU=XD7x,OU=Prod,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","1","Citrix XD7x DDC HC1","UserSettingsDisabled",,"{e531c090-b2e0-4d3c-bdf0-2d1e7918c205}","cn={E531C090-B2E0-4D3C-BDF0-2D1E7918C205},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"___________________________________HC2","OU=HC2,OU=QA,OU=GB,OU=XD7x,OU=Prod,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","1","Citrix XD7x DDC HC2","UserSettingsDisabled",,"{8f5a638e-ea80-4700-9e8b-1602a8d01f08}","cn={8F5A638E-EA80-4700-9E8B-1602A8D01F08},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"______________________________MGMT","OU=MGMT,OU=CORP-STAGE,OU=XA Desktop x64,OU=Test,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","1","AJGXA65Prod_Metric_Tasks","AllSettingsEnabled",,"{ff208cc1-ef7b-4763-b23b-5d5945530e05}","cn={FF208CC1-EF7B-4763-B23B-5D5945530E05},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"______________________________MGMT","OU=MGMT,OU=CORP-STAGE,OU=XA Desktop x64,OU=Test,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","2","Citrix CORPXA ProfileUnity6.0U2","AllSettingsEnabled",,"{56811231-c2da-4cdf-875b-4da78fe3d2a4}","cn={56811231-C2DA-4CDF-875B-4DA78FE3D2A4},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"______________________________MGMT","OU=MGMT,OU=CORP-STAGE,OU=XA Desktop x64,OU=Test,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","3","Citrix XenApp PVS Image Cleanup","UserSettingsDisabled",,"{00bb763a-fdb7-443b-a846-44891255d529}","cn={00BB763A-FDB7-443B-A846-44891255D529},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"______________________________PU6.02","OU=PU6.02,OU=CORP-STAGE,OU=XA Desktop x64,OU=Test,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","1","Citrix CORPXA ProfileUnity6.0U2","AllSettingsEnabled",,"{56811231-c2da-4cdf-875b-4da78fe3d2a4}","cn={56811231-C2DA-4CDF-875B-4DA78FE3D2A4},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"______________________________PU6.02","OU=PU6.02,OU=CORP-STAGE,OU=XA Desktop x64,OU=Test,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","False","False","2","Citrix ShareFile Outlook Addin","AllSettingsEnabled",,"{fb9a4c59-033d-4dd5-beb8-2dfeb30537ad}","cn={FB9A4C59-033D-4DD5-BEB8-2DFEB30537AD},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________Test PKI","OU=Test PKI,OU=Computers,OU=Corporate,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","1",,,,"{}","cn={8C25C490-B516-4122-BD2F-63F61DCF58AA},cn=policies,cn=system,DC=ajgco,DC=com"
"_________________________Test PKI","OU=Test PKI,OU=Computers,OU=Corporate,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","2","Test - Shavlik Cert","AllSettingsEnabled",,"{53a3c3c8-7149-41aa-adaa-7adfd26af2da}","cn={53A3C3C8-7149-41AA-ADAA-7ADFD26AF2DA},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"____________________IBAM Markham Groups","OU=IBAM Markham Groups,OU=IBAM Markham,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_________________________CORP-FIN","OU=CORP-FIN,OU=XA Desktop x64,OU=Prod,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","1","Citrix Corpx64 EML","AllSettingsDisabled",,"{da7ba69b-dea8-484d-806a-7561d446e707}","cn={DA7BA69B-DEA8-484D-806A-7561D446E707},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________CORP-FIN","OU=CORP-FIN,OU=XA Desktop x64,OU=Prod,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","False","False","2","Citrix Corpx64 IE Settings","AllSettingsEnabled",,"{11842708-0f8c-4cea-8d82-22245e42d397}","cn={11842708-0F8C-4CEA-8D82-22245E42D397},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________CORP-FIN","OU=CORP-FIN,OU=XA Desktop x64,OU=Prod,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","3","Citrix Corpx64 Server Settings","AllSettingsEnabled",,"{7c7be834-59f8-48f1-b8c5-595d4984040d}","cn={7C7BE834-59F8-48F1-B8C5-595D4984040D},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________CORP-FIN","OU=CORP-FIN,OU=XA Desktop x64,OU=Prod,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","4","Citrix Corpx64 User Session Settings","ComputerSettingsDisabled",,"{5b15abfe-ce99-4cf6-b608-f8e58cedca4d}","cn={5B15ABFE-CE99-4CF6-B608-F8E58CEDCA4D},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________CORP-FIN","OU=CORP-FIN,OU=XA Desktop x64,OU=Prod,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","5","Citrix Start Menu Redirect x64 - CORPFIN","AllSettingsEnabled",,"{a6f6bcb5-000e-4dfc-9f26-36785baae369}","cn={A6F6BCB5-000E-4DFC-9F26-36785BAAE369},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________CORP-FIN","OU=CORP-FIN,OU=XA Desktop x64,OU=Prod,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","6","Citrix CORPXA ProfileUnity6.0U2","AllSettingsEnabled",,"{56811231-c2da-4cdf-875b-4da78fe3d2a4}","cn={56811231-C2DA-4CDF-875B-4DA78FE3D2A4},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________CORP-FIN","OU=CORP-FIN,OU=XA Desktop x64,OU=Prod,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","7","Citrix Corpx64 IE11 Settings","AllSettingsEnabled","IE11 Only","{be8d01bb-7c06-4b84-8013-af20ff6daaaf}","cn={BE8D01BB-7C06-4B84-8013-AF20FF6DAAAF},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________CORP-FIN","OU=CORP-FIN,OU=XA Desktop x64,OU=Prod,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","8","OneSource Portal Shortcut","AllSettingsEnabled",,"{ba7295f8-aa6f-47dd-b457-445a994b4b14}","cn={BA7295F8-AA6F-47DD-B457-445A994B4B14},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________CORP","OU=CORP,OU=XA Desktop x64,OU=Prod,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","1","Citrix Corpx64 Server Settings","AllSettingsEnabled",,"{7c7be834-59f8-48f1-b8c5-595d4984040d}","cn={7C7BE834-59F8-48F1-B8C5-595D4984040D},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________CORP","OU=CORP,OU=XA Desktop x64,OU=Prod,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","2","Citrix Corpx64 User Session Settings","ComputerSettingsDisabled",,"{5b15abfe-ce99-4cf6-b608-f8e58cedca4d}","cn={5B15ABFE-CE99-4CF6-B608-F8E58CEDCA4D},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________CORP","OU=CORP,OU=XA Desktop x64,OU=Prod,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","False","False","3","Citrix Corpx64 IE Settings","AllSettingsEnabled",,"{11842708-0f8c-4cea-8d82-22245e42d397}","cn={11842708-0F8C-4CEA-8D82-22245E42D397},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________CORP","OU=CORP,OU=XA Desktop x64,OU=Prod,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","4","Citrix Corpx64 EML","AllSettingsDisabled",,"{da7ba69b-dea8-484d-806a-7561d446e707}","cn={DA7BA69B-DEA8-484D-806A-7561D446E707},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________CORP","OU=CORP,OU=XA Desktop x64,OU=Prod,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","5","Citrix CORPXA ProfileUnity6.0U2","AllSettingsEnabled",,"{56811231-c2da-4cdf-875b-4da78fe3d2a4}","cn={56811231-C2DA-4CDF-875B-4DA78FE3D2A4},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________CORP","OU=CORP,OU=XA Desktop x64,OU=Prod,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","6","Citrix Corpx64 IE11 Settings","AllSettingsEnabled","IE11 Only","{be8d01bb-7c06-4b84-8013-af20ff6daaaf}","cn={BE8D01BB-7C06-4B84-8013-AF20FF6DAAAF},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________CORP","OU=CORP,OU=XA Desktop x64,OU=Prod,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","7","OneSource Portal Shortcut","AllSettingsEnabled",,"{ba7295f8-aa6f-47dd-b457-445a994b4b14}","cn={BA7295F8-AA6F-47DD-B457-445A994B4B14},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"______________________________MS Office 2010","OU=MS Office 2010,OU=CORP,OU=XA Desktop x64,OU=Prod,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","1","Citrix Start Menu Redirect x64 - CORP","AllSettingsEnabled",,"{4d5b35b8-d77a-460c-aaf2-04d81462183f}","cn={4D5B35B8-D77A-460C-AAF2-04D81462183F},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________HarborFlex","OU=HarborFlex,OU=SERVICE ACCOUNTS,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_________________________BSD","OU=BSD,OU=XA Desktop x64,OU=Test,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","1","Citrix Corpx64 User Session Settings Test","ComputerSettingsDisabled",,"{7b3a8bc4-0cdd-4ddc-b663-7a655e98050e}","cn={7B3A8BC4-0CDD-4DDC-B663-7A655E98050E},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________BSD","OU=BSD,OU=XA Desktop x64,OU=Test,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","2","Citrix Start Menu Redirect x64 - BSD - TEST","AllSettingsEnabled",,"{cc869d16-a8f8-44ee-9805-ed46ba5df219}","cn={CC869D16-A8F8-44EE-9805-ED46BA5DF219},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________BSD","OU=BSD,OU=XA Desktop x64,OU=Test,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","3","Citrix BSDx64 Server Settings","AllSettingsEnabled",,"{9467d1f3-d641-46a1-b405-f500c6fd8c08}","cn={9467D1F3-D641-46A1-B405-F500C6FD8C08},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________BSD","OU=BSD,OU=XA Desktop x64,OU=Test,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","4","Citrix BSD Shared TS Policy","AllSettingsEnabled",,"{e88762c9-dfbf-47a6-b22d-58be4e4f9bb2}","cn={E88762C9-DFBF-47A6-B22D-58BE4E4F9BB2},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________BSD","OU=BSD,OU=XA Desktop x64,OU=Test,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","5","Citrix BSDXA ProfileUnity6.0U2","AllSettingsEnabled",,"{6a3a3f7d-bd30-410d-8dc3-a6c42290dbc5}","cn={6A3A3F7D-BD30-410D-8DC3-A6C42290DBC5},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"______________________________Training","OU=Training,OU=BSD,OU=XA Desktop x64,OU=Test,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","1","Citrix BSDXA - Training Printers Restriction and Startup Script","AllSettingsEnabled",,"{5918ffa5-7855-4075-9902-4b9776afff4e}","cn={5918FFA5-7855-4075-9902-4B9776AFFF4E},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"__________Smart Progen","OU=Smart Progen,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________Smart Progen Groups","OU=Smart Progen Groups,OU=Smart Progen,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_________________________Macs","OU=Macs,OU=NewComputers,OU=Corporate,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Antigonish Computers","OU=IBAM Antigonish Computers,OU=IBAM Antigonish,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Antigonish Groups","OU=IBAM Antigonish Groups,OU=IBAM Antigonish,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Amherst Computers","OU=IBAM Amherst Computers,OU=IBAM Amherst,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Amherst Groups","OU=IBAM Amherst Groups,OU=IBAM Amherst,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Burlington Computers","OU=IBAM Burlington Computers,OU=IBAM Burlington,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Burlington Groups","OU=IBAM Burlington Groups,OU=IBAM Burlington,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Calgary Computers","OU=IBAM Calgary Computers,OU=IBAM Calgary,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Calgary Groups","OU=IBAM Calgary Groups,OU=IBAM Calgary,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________IBAM Cambridge","OU=IBAM Cambridge,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Cambridge Computers","OU=IBAM Cambridge Computers,OU=IBAM Cambridge,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Cambridge Groups","OU=IBAM Cambridge Groups,OU=IBAM Cambridge,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Cambridge Users","OU=IBAM Cambridge Users,OU=IBAM Cambridge,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Dieppe Computers","OU=IBAM Dieppe Computers,OU=IBAM Dieppe,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Dieppe Groups","OU=IBAM Dieppe Groups,OU=IBAM Dieppe,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________IBAM Edmonton","OU=IBAM Edmonton,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Edmonton Computers","OU=IBAM Edmonton Computers,OU=IBAM Edmonton,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Edmonton Groups","OU=IBAM Edmonton Groups,OU=IBAM Edmonton,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Edmonton Users","OU=IBAM Edmonton Users,OU=IBAM Edmonton,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM London Groups","OU=IBAM London Groups,OU=IBAM London,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Markham Computers","OU=IBAM Markham Computers,OU=IBAM Markham,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Mississauga Computers","OU=IBAM Mississauga Computers,OU=IBAM Mississauga,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Mississauga Groups","OU=IBAM Mississauga Groups,OU=IBAM Mississauga,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM New Glasgow Computers","OU=IBAM New Glasgow Computers,OU=IBAM New Glasgow,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM New Glasgow Groups","OU=IBAM New Glasgow Groups,OU=IBAM New Glasgow,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________IBAM Norway House","OU=IBAM Norway House,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Norway House Computers","OU=IBAM Norway House Computers,OU=IBAM Norway House,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Norway House Groups","OU=IBAM Norway House Groups,OU=IBAM Norway House,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Norway House Users","OU=IBAM Norway House Users,OU=IBAM Norway House,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Perth Computers","OU=IBAM Perth Computers,OU=IBAM Perth,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Perth Groups","OU=IBAM Perth Groups,OU=IBAM Perth,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________IBAM Port Hawkesbury","OU=IBAM Port Hawkesbury,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Port Hawkesbury Computers","OU=IBAM Port Hawkesbury Computers,OU=IBAM Port Hawkesbury,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Port Hawkesbury Groups","OU=IBAM Port Hawkesbury Groups,OU=IBAM Port Hawkesbury,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Port Hawkesbury Users","OU=IBAM Port Hawkesbury Users,OU=IBAM Port Hawkesbury,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Toronto Computers","OU=IBAM Toronto Computers,OU=IBAM Toronto,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Toronto Groups","OU=IBAM Toronto Groups,OU=IBAM Toronto,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Vaughan Computers","OU=IBAM Vaughan Computers,OU=IBAM Vaughan,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Vaughan Groups","OU=IBAM Vaughan Groups,OU=IBAM Vaughan,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Waterloo Computers","OU=IBAM Waterloo Computers,OU=IBAM Waterloo,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Waterloo Groups","OU=IBAM Waterloo Groups,OU=IBAM Waterloo,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Winnipeg Computers","OU=IBAM Winnipeg Computers,OU=IBAM Winnipeg,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Winnipeg Groups","OU=IBAM Winnipeg Groups,OU=IBAM Winnipeg,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________Canada-Public","OU=Canada-Public,OU=File Servers,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM London Computers","OU=IBAM London Computers,OU=IBAM London,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Halifax - B&G Groups","OU=IBAM Halifax - B&G Groups,OU=IBAM Halifax - B&G,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Halifax - F&H Groups","OU=IBAM Halifax - F&H Groups,OU=IBAM Halifax - F&H,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________IBAM Courtenay","OU=IBAM Courtenay,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Courtenay Computers","OU=IBAM Courtenay Computers,OU=IBAM Courtenay,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Courtenay Groups","OU=IBAM Courtenay Groups,OU=IBAM Courtenay,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Courtenay Users","OU=IBAM Courtenay Users,OU=IBAM Courtenay,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________IBAM Vancouver","OU=IBAM Vancouver,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Vancouver Computers","OU=IBAM Vancouver Computers,OU=IBAM Vancouver,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Vancouver Groups","OU=IBAM Vancouver Groups,OU=IBAM Vancouver,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Vancouver Users","OU=IBAM Vancouver Users,OU=IBAM Vancouver,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________IBAM Victoria Hillside","OU=IBAM Victoria Hillside,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Victoria Hillside Computers","OU=IBAM Victoria Hillside Computers,OU=IBAM Victoria Hillside,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Victoria Hillside Groups","OU=IBAM Victoria Hillside Groups,OU=IBAM Victoria Hillside,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Victoria Hillside Users","OU=IBAM Victoria Hillside Users,OU=IBAM Victoria Hillside,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________IBAM Victoria Saanich","OU=IBAM Victoria Saanich,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Victoria Saanich Computers","OU=IBAM Victoria Saanich Computers,OU=IBAM Victoria Saanich,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Victoria Saanich Groups","OU=IBAM Victoria Saanich Groups,OU=IBAM Victoria Saanich,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Victoria Saanich Users","OU=IBAM Victoria Saanich Users,OU=IBAM Victoria Saanich,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________Shimoga","OU=Shimoga,OU=Mail In Databases,OU=Exchange,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"__________APAuthorization","OU=APAuthorization,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________Groups","OU=Groups,OU=APAuthorization,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________WGA","OU=WGA,OU=Contacts,OU=Exchange,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Ottawa - Carling Avenue - Computers","OU=IBAM Ottawa - Carling Avenue - Computers,OU=IBAM Ottawa - Carling Avenue,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Ottawa - Carling Avenue - Groups","OU=IBAM Ottawa - Carling Avenue - Groups,OU=IBAM Ottawa - Carling Avenue,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Ottawa - Isabella Street - Computers","OU=IBAM Ottawa - Isabella Street - Computers,OU=IBAM Ottawa - Isabella Street,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Ottawa - Isabella Street - Groups","OU=IBAM Ottawa - Isabella Street - Groups,OU=IBAM Ottawa - Isabella Street,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_________________________MJLLogonScriptTest","OU=MJLLogonScriptTest,OU=Users,OU=CIS,OU=Itasca,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","True","True","False","1","AJG Corp Domain Policy","UserSettingsDisabled",,"{4f4172e4-dc88-4f9d-82f7-694f8a9e80a3}","cn={4F4172E4-DC88-4F9D-82F7-694F8A9E80A3},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
